partno,name,typeof,width,height,depth,weight,level,loadbear,updown,color
BoxType52_#271,BoxType52,cube,287,126,411,382,1,100,False,white
BoxType52_#272,BoxType52,cube,215,378,185,166,3,100,True,red
BoxType52_#273,BoxType52,cube,266,382,405,298,1,100,True,blue
BoxType52_#274,BoxType52,cube,378,232,447,382,1,100,True,green
BoxType52_#275,BoxType52,cube,325,215,373,490,2,100,True,green
BoxType52_#276,BoxType52,cube,119,371,134,499,2,100,False,blue
BoxType52_#277,BoxType52,cube,275,369,252,469,2,100,False,green
BoxType52_#278,BoxType52,cube,248,339,210,325,3,100,False,white
BoxType52_#279,BoxType52,cube,334,258,130,206,1,100,True,green
BoxType52_#280,BoxType52,cube,339,280,356,476,1,100,False,green
BoxType52_#281,BoxType52,cube,469,260,129,118,3,100,True,green
BoxType52_#282,BoxType52,cube,285,163,385,321,2,100,False,white
BoxType52_#283,BoxType52,cube,113,154,115,455,1,100,True,blue
BoxType52_#284,BoxType52,cube,144,412,239,162,2,100,False,green
BoxType52_#285,BoxType52,cube,468,166,382,373,2,100,True,white
BoxType52_#286,BoxType52,cube,492,364,194,205,1,100,True,red
BoxType52_#287,BoxType52,cube,357,313,238,397,3,100,False,black
BoxType52_#288,BoxType52,cube,362,497,393,260,3,100,True,green
BoxType52_#289,BoxType52,cube,332,349,359,191,2,100,True,blue
BoxType52_#290,BoxType52,cube,373,307,307,490,3,100,False,red
BoxType52_#291,BoxType52,cube,254,397,479,217,1,100,False,white
BoxType52_#292,BoxType52,cube,265,465,304,376,3,100,False,green
BoxType52_#293,BoxType52,cube,141,110,195,442,3,100,True,red
BoxType52_#294,BoxType52,cube,375,100,376,340,2,100,False,blue
BoxType52_#295,BoxType52,cube,224,350,304,486,2,100,False,red
BoxType52_#296,BoxType52,cube,378,279,104,365,1,100,False,white
BoxType52_#297,BoxType52,cube,396,456,172,174,2,100,True,green
BoxType52_#298,BoxType52,cube,172,207,277,231,2,100,True,green
BoxType52_#299,BoxType52,cube,490,324,223,271,3,100,True,red
BoxType52_#300,BoxType52,cube,497,447,201,226,2,100,True,red
BoxType52_#301,BoxType52,cube,119,353,198,494,2,100,True,green
BoxType52_#302,BoxType52,cube,151,230,173,231,2,100,True,red
BoxType52_#303,BoxType52,cube,171,477,305,232,2,100,False,blue
BoxType52_#304,BoxType52,cube,392,277,336,163,1,100,True,red
BoxType52_#305,BoxType52,cube,117,405,419,164,3,100,False,red
BoxType52_#306,BoxType52,cube,293,114,281,200,2,100,False,black
BoxType52_#307,BoxType52,cube,441,297,437,464,2,100,False,blue
BoxType52_#308,BoxType52,cube,135,222,317,374,2,100,True,green
BoxType52_#309,BoxType52,cube,252,330,407,490,3,100,False,red
BoxType52_#310,BoxType52,cube,466,283,167,102,3,100,True,blue
BoxType52_#311,BoxType52,cube,246,322,292,113,1,100,False,black
BoxType52_#312,BoxType52,cube,113,187,272,457,2,100,False,blue
BoxType52_#313,BoxType52,cube,309,185,458,448,3,100,True,black
BoxType52_#314,BoxType52,cube,125,309,298,193,2,100,True,red
BoxType52_#315,BoxType52,cube,219,195,104,226,1,100,True,white
BoxType52_#316,BoxType52,cube,270,199,398,480,1,100,False,red
BoxType52_#317,BoxType52,cube,310,296,156,114,1,100,False,green
BoxType52_#318,BoxType52,cube,383,182,280,266,2,100,False,red
BoxType52_#319,BoxType52,cube,159,331,106,375,2,100,True,green
BoxType52_#320,BoxType52,cube,381,164,156,479,1,100,False,black
BoxType52_#321,BoxType52,cube,144,151,311,133,3,100,True,red
BoxType52_#322,BoxType52,cube,343,245,239,242,3,100,False,red
BoxType52_#323,BoxType52,cube,259,295,358,317,3,100,True,black
BoxType52_#324,BoxType52,cube,155,288,423,198,2,100,True,green
BoxType52_#325,BoxType52,cube,404,358,281,199,1,100,False,black
BoxType52_#326,BoxType52,cube,211,168,338,247,3,100,False,red
BoxType52_#327,BoxType52,cube,460,413,355,402,1,100,False,white
BoxType52_#328,BoxType52,cube,440,211,300,319,3,100,False,green
BoxType52_#329,BoxType52,cube,137,397,191,298,3,100,True,blue
BoxType52_#330,BoxType52,cube,143,339,320,445,3,100,False,green
BoxType52_#331,BoxType52,cube,377,106,287,180,3,100,False,green
BoxType52_#332,BoxType52,cube,270,137,466,475,1,100,True,black
BoxType52_#333,BoxType52,cube,361,351,231,117,1,100,False,white
BoxType52_#334,BoxType52,cube,303,255,117,201,3,100,False,blue
BoxType52_#335,BoxType52,cube,169,428,247,276,3,100,True,black
BoxType52_#336,BoxType52,cube,327,269,176,170,2,100,True,green
BoxType52_#337,BoxType52,cube,184,138,178,430,3,100,True,blue
BoxType52_#338,BoxType52,cube,481,496,483,441,2,100,False,red
BoxType52_#339,BoxType52,cube,337,286,383,398,1,100,True,blue
BoxType52_#340,BoxType52,cube,496,232,375,155,1,100,False,black
BoxType52_#341,BoxType52,cube,252,361,129,136,2,100,True,white
BoxType52_#342,BoxType52,cube,331,253,286,237,2,100,True,black
BoxType52_#343,BoxType52,cube,275,291,151,495,3,100,False,green
BoxType52_#344,BoxType52,cube,178,296,238,432,1,100,False,white
BoxType52_#345,BoxType52,cube,166,444,397,129,3,100,False,black
BoxType52_#346,BoxType52,cube,296,499,403,104,3,100,True,black
BoxType52_#347,BoxType52,cube,346,447,254,220,2,100,False,white
BoxType52_#348,BoxType52,cube,431,464,479,170,1,100,False,white
BoxType52_#349,BoxType52,cube,312,151,283,265,3,100,True,green
BoxType52_#350,BoxType52,cube,417,494,230,419,3,100,False,green
BoxType52_#351,BoxType52,cube,242,233,426,223,3,100,False,red
BoxType52_#352,BoxType52,cube,334,364,435,326,1,100,True,green
BoxType52_#353,BoxType52,cube,307,341,352,266,1,100,False,white
BoxType52_#354,BoxType52,cube,375,417,219,169,3,100,True,black
BoxType52_#355,BoxType52,cube,326,405,285,357,1,100,False,white
BoxType52_#356,BoxType52,cube,460,457,326,131,1,100,False,white
BoxType52_#357,BoxType52,cube,345,274,168,402,1,100,True,black
BoxType52_#358,BoxType52,cube,229,108,244,440,2,100,True,black
BoxType52_#359,BoxType52,cube,360,284,122,358,2,100,True,black
BoxType52_#360,BoxType52,cube,284,146,254,148,1,100,False,black
BoxType52_#361,BoxType52,cube,108,213,208,403,3,100,True,green
BoxType52_#362,BoxType52,cube,413,248,316,460,3,100,True,black
BoxType52_#363,BoxType52,cube,292,178,361,139,3,100,True,black
BoxType52_#364,BoxType52,cube,399,138,462,390,1,100,False,green
BoxType52_#365,BoxType52,cube,149,224,306,490,2,100,False,green
BoxType52_#366,BoxType52,cube,374,319,424,362,3,100,False,green
BoxType52_#367,BoxType52,cube,406,411,118,170,2,100,True,blue
BoxType52_#368,BoxType52,cube,231,138,291,125,3,100,True,blue
BoxType52_#369,BoxType52,cube,390,217,342,136,2,100,True,blue
BoxType52_#370,BoxType52,cube,420,150,307,424,2,100,False,green
BoxType52_#371,BoxType52,cube,444,448,313,117,2,100,True,black
BoxType52_#372,BoxType52,cube,463,432,321,266,1,100,True,green
BoxType52_#373,BoxType52,cube,179,230,417,275,3,100,True,white
BoxType52_#374,BoxType52,cube,419,355,331,117,2,100,False,red
BoxType52_#375,BoxType52,cube,214,154,456,330,1,100,False,white
BoxType52_#376,BoxType52,cube,457,325,410,267,2,100,False,red
BoxType52_#377,BoxType52,cube,449,330,412,398,2,100,False,red
BoxType52_#378,BoxType52,cube,355,205,248,425,3,100,True,blue
BoxType52_#379,BoxType52,cube,379,441,100,437,3,100,False,red
BoxType52_#380,BoxType52,cube,144,233,344,195,2,100,True,green
BoxType52_#381,BoxType52,cube,462,395,373,125,3,100,False,blue
BoxType52_#382,BoxType52,cube,264,121,326,443,2,100,False,red
BoxType52_#383,BoxType52,cube,328,298,243,201,3,100,True,black
BoxType52_#384,BoxType52,cube,103,175,355,413,3,100,True,red
BoxType52_#385,BoxType52,cube,367,129,318,331,1,100,True,blue
BoxType52_#386,BoxType52,cube,113,236,187,103,1,100,False,blue
BoxType52_#387,BoxType52,cube,181,450,207,100,2,100,True,white
BoxType52_#388,BoxType52,cube,465,308,384,301,2,100,False,red
BoxType52_#389,BoxType52,cube,148,294,375,356,2,100,False,green
BoxType52_#390,BoxType52,cube,456,116,153,190,1,100,False,green
BoxType52_#391,BoxType52,cube,253,496,138,335,3,100,False,blue
BoxType52_#392,BoxType52,cube,425,284,147,353,1,100,True,blue
BoxType52_#393,BoxType52,cube,288,181,277,290,3,100,False,black
BoxType52_#394,BoxType52,cube,426,397,447,499,3,100,False,white
BoxType52_#395,BoxType52,cube,104,323,127,362,3,100,False,white
BoxType52_#396,BoxType52,cube,453,113,313,318,1,100,True,blue
BoxType52_#397,BoxType52,cube,372,398,131,326,2,100,False,red
BoxType52_#398,BoxType52,cube,364,410,315,359,2,100,False,black
BoxType52_#399,BoxType52,cube,255,403,118,107,2,100,True,blue
BoxType52_#400,BoxType52,cube,433,200,416,467,2,100,True,black
BoxType52_#401,BoxType52,cube,295,288,312,388,2,100,True,white
BoxType52_#402,BoxType52,cube,269,177,363,404,3,100,False,green
BoxType52_#403,BoxType52,cube,399,223,112,135,2,100,True,blue
BoxType52_#404,BoxType52,cube,288,410,205,172,1,100,False,green
BoxType52_#405,BoxType52,cube,206,469,453,332,2,100,True,green
BoxType52_#406,BoxType52,cube,413,243,498,173,2,100,True,black
BoxType52_#407,BoxType52,cube,140,162,469,114,3,100,True,black
BoxType52_#408,BoxType52,cube,298,160,453,404,1,100,False,white
BoxType52_#409,BoxType52,cube,379,210,181,175,1,100,False,white
BoxType52_#410,BoxType52,cube,444,403,354,385,2,100,True,white
BoxType52_#411,BoxType52,cube,427,301,237,399,2,100,False,black
BoxType52_#412,BoxType52,cube,491,419,467,197,3,100,False,green
BoxType52_#413,BoxType52,cube,102,475,410,149,2,100,False,white
BoxType52_#414,BoxType52,cube,334,470,360,358,2,100,False,white
BoxType52_#415,BoxType52,cube,486,286,278,233,1,100,False,red
BoxType52_#416,BoxType52,cube,203,207,238,252,2,100,True,white
BoxType52_#417,BoxType52,cube,113,290,211,450,1,100,False,white
BoxType52_#418,BoxType52,cube,225,269,421,207,2,100,True,red
BoxType52_#419,BoxType52,cube,267,500,470,337,1,100,True,blue
BoxType52_#420,BoxType52,cube,166,235,274,465,3,100,False,red
BoxType52_#421,BoxType52,cube,241,441,113,366,1,100,True,white
BoxType52_#422,BoxType52,cube,102,374,218,344,2,100,True,black
BoxType52_#423,BoxType52,cube,344,402,387,351,1,100,True,black
BoxType52_#424,BoxType52,cube,434,349,188,117,2,100,False,red
BoxType52_#425,BoxType52,cube,489,488,103,307,1,100,False,blue
BoxType52_#426,BoxType52,cube,202,229,130,346,1,100,True,blue
BoxType52_#427,BoxType52,cube,402,107,300,276,1,100,False,white
BoxType52_#428,BoxType52,cube,252,292,101,455,1,100,False,red
BoxType52_#429,BoxType52,cube,352,102,455,157,3,100,True,red
BoxType52_#430,BoxType52,cube,312,117,331,486,2,100,False,green
BoxType52_#431,BoxType52,cube,371,379,473,148,1,100,False,blue
BoxType52_#432,BoxType52,cube,406,116,283,199,3,100,False,white
BoxType52_#433,BoxType52,cube,347,131,110,283,3,100,True,blue
BoxType52_#434,BoxType52,cube,263,130,374,105,3,100,False,green
BoxType52_#435,BoxType52,cube,279,297,476,113,3,100,True,blue
BoxType52_#436,BoxType52,cube,246,162,308,236,2,100,False,white
BoxType52_#437,BoxType52,cube,304,411,441,156,1,100,True,blue
BoxType52_#438,BoxType52,cube,153,393,495,257,1,100,False,green
BoxType52_#439,BoxType52,cube,398,157,236,310,3,100,False,green
BoxType52_#440,BoxType52,cube,410,281,178,174,2,100,False,red
BoxType53_#1,BoxType53,cube,349,106,155,256,3,100,False,red
BoxType53_#2,BoxType53,cube,113,120,261,432,3,100,False,green
BoxType53_#3,BoxType53,cube,109,182,176,434,3,100,False,green
BoxType53_#4,BoxType53,cube,440,181,319,314,2,100,False,white
BoxType53_#5,BoxType53,cube,397,225,228,257,3,100,False,red
BoxType53_#6,BoxType53,cube,152,443,159,335,2,100,False,red
BoxType53_#7,BoxType53,cube,199,350,243,332,2,100,False,red
BoxType53_#8,BoxType53,cube,163,265,423,407,2,100,True,blue
BoxType53_#9,BoxType53,cube,340,317,455,346,1,100,False,red
BoxType53_#10,BoxType53,cube,109,161,231,254,2,100,False,green
BoxType53_#11,BoxType53,cube,205,436,465,163,1,100,True,green
BoxType53_#12,BoxType53,cube,100,365,171,179,3,100,True,red
BoxType53_#13,BoxType53,cube,327,278,215,454,1,100,True,red
BoxType53_#14,BoxType53,cube,425,489,275,310,1,100,True,blue
BoxType53_#15,BoxType53,cube,487,186,250,340,3,100,False,red
BoxType53_#16,BoxType53,cube,292,160,318,419,2,100,False,green
BoxType53_#17,BoxType53,cube,138,360,216,227,1,100,True,blue
BoxType53_#18,BoxType53,cube,267,407,462,395,3,100,True,black
BoxType53_#19,BoxType53,cube,371,420,262,258,2,100,True,green
BoxType53_#20,BoxType53,cube,115,486,367,340,2,100,False,blue
BoxType53_#21,BoxType53,cube,369,329,214,163,3,100,True,blue
BoxType53_#22,BoxType53,cube,166,341,270,182,1,100,False,red
BoxType53_#23,BoxType53,cube,111,269,373,490,1,100,True,white
BoxType53_#24,BoxType53,cube,245,392,181,140,1,100,False,red
BoxType53_#25,BoxType53,cube,184,388,125,487,1,100,True,white
BoxType53_#26,BoxType53,cube,375,102,329,470,3,100,True,green
BoxType53_#27,BoxType53,cube,378,289,180,493,1,100,False,green
BoxType53_#28,BoxType53,cube,201,219,136,442,1,100,True,red
BoxType53_#29,BoxType53,cube,459,183,315,136,2,100,True,red
BoxType53_#30,BoxType53,cube,138,185,456,195,1,100,False,red
BoxType53_#31,BoxType53,cube,480,335,238,173,1,100,True,blue
BoxType53_#32,BoxType53,cube,263,213,481,420,2,100,True,green
BoxType53_#33,BoxType53,cube,206,290,353,161,2,100,True,blue
BoxType53_#34,BoxType53,cube,301,327,350,113,2,100,False,green
BoxType53_#35,BoxType53,cube,176,479,222,228,2,100,False,white
BoxType53_#36,BoxType53,cube,248,418,335,243,2,100,True,green
BoxType53_#37,BoxType53,cube,221,236,381,304,3,100,False,black
BoxType53_#38,BoxType53,cube,225,452,147,311,3,100,False,green
BoxType53_#39,BoxType53,cube,383,324,130,371,3,100,True,blue
BoxType53_#40,BoxType53,cube,193,481,342,225,2,100,True,green
BoxType53_#41,BoxType53,cube,349,283,287,485,3,100,True,blue
BoxType53_#42,BoxType53,cube,470,119,287,176,1,100,True,red
BoxType53_#43,BoxType53,cube,207,100,179,113,2,100,False,red
BoxType53_#44,BoxType53,cube,402,328,472,499,1,100,False,white
BoxType53_#45,BoxType53,cube,281,473,268,141,3,100,False,green
BoxType53_#46,BoxType53,cube,333,222,401,117,1,100,True,black
BoxType53_#47,BoxType53,cube,338,330,364,186,3,100,False,red
BoxType53_#48,BoxType53,cube,479,186,100,214,3,100,True,green
BoxType53_#49,BoxType53,cube,477,367,300,116,1,100,True,white
BoxType53_#50,BoxType53,cube,251,289,311,422,3,100,False,blue
BoxType53_#51,BoxType53,cube,403,455,444,173,3,100,False,red
BoxType53_#52,BoxType53,cube,306,453,274,245,1,100,False,red
BoxType53_#53,BoxType53,cube,259,119,248,197,3,100,True,white
BoxType53_#54,BoxType53,cube,350,135,157,229,1,100,True,green
BoxType53_#55,BoxType53,cube,244,185,322,415,3,100,False,black
BoxType53_#56,BoxType53,cube,248,463,376,408,1,100,False,blue
BoxType53_#57,BoxType53,cube,128,275,368,446,2,100,False,blue
BoxType53_#58,BoxType53,cube,155,210,156,408,2,100,False,blue
BoxType53_#59,BoxType53,cube,223,362,272,196,2,100,False,blue
BoxType53_#60,BoxType53,cube,207,414,158,300,2,100,False,white
BoxType53_#61,BoxType53,cube,349,276,150,359,2,100,True,green
BoxType53_#62,BoxType53,cube,259,274,420,156,1,100,True,green
BoxType53_#63,BoxType53,cube,108,167,285,481,1,100,False,white
BoxType53_#64,BoxType53,cube,276,108,467,363,2,100,False,red
BoxType53_#65,BoxType53,cube,314,384,447,199,2,100,False,blue
BoxType53_#66,BoxType53,cube,271,195,292,123,2,100,True,white
BoxType53_#67,BoxType53,cube,238,259,131,276,1,100,False,blue
BoxType53_#68,BoxType53,cube,363,124,129,326,1,100,True,green
BoxType53_#69,BoxType53,cube,421,367,188,163,3,100,False,black
BoxType53_#70,BoxType53,cube,224,192,431,153,3,100,True,black
BoxType53_#71,BoxType53,cube,465,471,444,226,2,100,True,white
BoxType53_#72,BoxType53,cube,184,362,490,178,2,100,False,blue
BoxType53_#73,BoxType53,cube,141,146,356,291,2,100,False,blue
BoxType53_#74,BoxType53,cube,112,451,431,432,2,100,True,white
BoxType53_#75,BoxType53,cube,447,460,106,402,2,100,True,red
BoxType53_#76,BoxType53,cube,312,264,185,129,1,100,False,green
BoxType53_#77,BoxType53,cube,157,424,184,437,2,100,True,red
BoxType53_#78,BoxType53,cube,270,479,470,169,3,100,True,blue
BoxType53_#79,BoxType53,cube,119,156,334,393,3,100,False,white
BoxType53_#80,BoxType53,cube,438,137,175,265,3,100,True,white
BoxType53_#81,BoxType53,cube,375,193,190,391,1,100,False,red
BoxType53_#82,BoxType53,cube,183,128,279,140,2,100,True,blue
BoxType53_#83,BoxType53,cube,127,326,169,125,2,100,True,black
BoxType53_#84,BoxType53,cube,288,158,403,199,3,100,True,green
BoxType53_#85,BoxType53,cube,435,213,320,208,3,100,False,blue
BoxType53_#86,BoxType53,cube,282,336,122,265,3,100,True,white
BoxType53_#87,BoxType53,cube,207,374,323,115,3,100,False,green
BoxType53_#88,BoxType53,cube,390,112,236,365,2,100,True,red
BoxType53_#89,BoxType53,cube,424,170,199,305,3,100,True,green
BoxType53_#90,BoxType53,cube,411,371,182,433,2,100,False,red
BoxType53_#91,BoxType53,cube,430,428,217,227,2,100,True,green
BoxType53_#92,BoxType53,cube,235,200,141,301,3,100,False,white
BoxType53_#93,BoxType53,cube,443,170,327,394,2,100,True,green
BoxType53_#94,BoxType53,cube,251,283,109,356,2,100,False,white
BoxType53_#95,BoxType53,cube,128,485,475,340,1,100,True,green
BoxType53_#96,BoxType53,cube,460,330,392,301,3,100,False,black
BoxType53_#97,BoxType53,cube,184,150,324,153,3,100,False,black
BoxType53_#98,BoxType53,cube,212,116,390,370,3,100,True,blue
BoxType53_#99,BoxType53,cube,384,352,208,445,3,100,False,white
BoxType53_#100,BoxType53,cube,123,412,125,341,1,100,False,black
BoxType53_#101,BoxType53,cube,268,284,322,336,3,100,False,black
BoxType53_#102,BoxType53,cube,267,431,190,239,1,100,True,white
BoxType53_#103,BoxType53,cube,369,209,104,349,2,100,False,white
BoxType53_#104,BoxType53,cube,455,173,435,486,2,100,False,red
BoxType53_#105,BoxType53,cube,271,127,495,383,1,100,True,green
BoxType53_#106,BoxType53,cube,287,405,195,334,2,100,False,blue
BoxType53_#107,BoxType53,cube,392,458,123,160,1,100,False,blue
BoxType53_#108,BoxType53,cube,183,110,465,359,2,100,False,red
BoxType53_#109,BoxType53,cube,109,192,132,430,3,100,False,red
BoxType53_#110,BoxType53,cube,228,270,358,483,2,100,False,green
BoxType53_#111,BoxType53,cube,289,118,319,292,1,100,True,black
BoxType53_#112,BoxType53,cube,137,141,338,145,1,100,False,white
BoxType53_#113,BoxType53,cube,354,286,412,177,2,100,False,white
BoxType53_#114,BoxType53,cube,411,496,379,466,3,100,False,blue
BoxType53_#115,BoxType53,cube,306,411,458,438,1,100,True,blue
BoxType53_#116,BoxType53,cube,263,168,101,210,2,100,True,green
BoxType53_#117,BoxType53,cube,338,170,228,190,2,100,True,blue
BoxType53_#118,BoxType53,cube,333,475,167,334,1,100,False,red
BoxType53_#119,BoxType53,cube,192,491,416,209,1,100,True,red
BoxType53_#120,BoxType53,cube,142,397,301,185,1,100,True,blue
BoxType53_#121,BoxType53,cube,224,202,168,420,3,100,False,green
BoxType53_#122,BoxType53,cube,486,145,287,172,2,100,False,red
BoxType53_#123,BoxType53,cube,499,449,323,282,2,100,False,blue
BoxType53_#124,BoxType53,cube,434,348,434,114,1,100,False,green
BoxType53_#125,BoxType53,cube,264,201,260,407,1,100,False,white
BoxType53_#126,BoxType53,cube,224,394,133,176,2,100,False,black
BoxType53_#127,BoxType53,cube,477,152,145,386,2,100,True,red
BoxType53_#128,BoxType53,cube,496,399,138,369,2,100,False,black
BoxType53_#129,BoxType53,cube,388,195,118,329,2,100,True,white
BoxType53_#130,BoxType53,cube,371,244,157,102,1,100,True,white
BoxType53_#131,BoxType53,cube,400,239,396,196,3,100,True,red
BoxType53_#132,BoxType53,cube,367,457,191,242,2,100,True,red
BoxType53_#133,BoxType53,cube,352,175,389,376,3,100,True,green
BoxType53_#134,BoxType53,cube,191,490,373,113,3,100,False,blue
BoxType53_#135,BoxType53,cube,219,313,416,375,1,100,False,green
BoxType53_#136,BoxType53,cube,465,287,193,195,3,100,False,black
BoxType53_#137,BoxType53,cube,413,495,294,434,3,100,True,blue
BoxType53_#138,BoxType53,cube,113,105,338,429,3,100,False,blue
BoxType53_#139,BoxType53,cube,100,458,235,297,1,100,False,green
BoxType53_#140,BoxType53,cube,267,111,368,408,1,100,True,black
BoxType53_#141,BoxType53,cube,256,100,488,257,2,100,False,green
BoxType53_#142,BoxType53,cube,287,436,112,231,3,100,False,white
BoxType53_#143,BoxType53,cube,291,255,112,285,2,100,True,white
BoxType53_#144,BoxType53,cube,355,355,419,405,3,100,False,black
BoxType53_#145,BoxType53,cube,414,390,301,336,1,100,False,black
BoxType53_#146,BoxType53,cube,185,146,191,449,3,100,True,green
BoxType53_#147,BoxType53,cube,248,156,491,490,3,100,False,red
BoxType53_#148,BoxType53,cube,280,236,395,439,1,100,False,red
BoxType53_#149,BoxType53,cube,149,193,341,470,1,100,True,green
BoxType53_#150,BoxType53,cube,146,316,115,122,1,100,False,red
BoxType53_#151,BoxType53,cube,379,148,277,158,3,100,True,black
BoxType53_#152,BoxType53,cube,323,435,370,232,1,100,True,red
BoxType53_#153,BoxType53,cube,130,112,271,287,3,100,True,white
BoxType53_#154,BoxType53,cube,338,406,167,113,2,100,True,red
BoxType53_#155,BoxType53,cube,209,256,433,455,3,100,True,blue
BoxType53_#156,BoxType53,cube,139,119,275,164,1,100,True,white
BoxType53_#157,BoxType53,cube,305,117,203,357,1,100,True,blue
BoxType53_#158,BoxType53,cube,405,422,379,372,3,100,True,white
BoxType53_#159,BoxType53,cube,151,277,246,208,1,100,True,black
BoxType53_#160,BoxType53,cube,353,326,190,126,1,100,False,red
BoxType53_#161,BoxType53,cube,145,474,128,325,2,100,True,green
BoxType53_#162,BoxType53,cube,489,123,293,489,3,100,False,blue
BoxType53_#163,BoxType53,cube,288,381,333,331,2,100,False,blue
BoxType53_#164,BoxType53,cube,116,339,288,303,1,100,True,black
BoxType53_#165,BoxType53,cube,269,177,379,437,1,100,True,black
BoxType53_#166,BoxType53,cube,158,494,166,105,1,100,False,green
BoxType53_#167,BoxType53,cube,146,353,261,402,3,100,True,white
BoxType53_#168,BoxType53,cube,493,227,140,463,1,100,False,blue
BoxType53_#169,BoxType53,cube,143,254,439,458,2,100,True,red
BoxType53_#170,BoxType53,cube,206,346,482,438,1,100,False,white
BoxType53_#171,BoxType53,cube,204,200,276,283,2,100,False,red
BoxType53_#172,BoxType53,cube,363,185,405,352,2,100,False,red
BoxType53_#173,BoxType53,cube,295,107,221,308,1,100,False,black
BoxType53_#174,BoxType53,cube,471,144,472,206,1,100,True,green
BoxType53_#175,BoxType53,cube,292,465,370,253,2,100,True,black
BoxType53_#176,BoxType53,cube,108,219,369,413,1,100,False,blue
BoxType53_#177,BoxType53,cube,387,494,171,446,1,100,False,black
BoxType53_#178,BoxType53,cube,455,101,215,125,1,100,True,red
BoxType53_#179,BoxType53,cube,403,434,307,120,2,100,False,green
BoxType53_#180,BoxType53,cube,427,380,224,199,1,100,False,black
BoxType53_#181,BoxType53,cube,219,479,444,483,2,100,True,red
BoxType53_#182,BoxType53,cube,204,209,363,375,3,100,False,green
BoxType53_#183,BoxType53,cube,482,110,338,435,3,100,True,white
BoxType53_#184,BoxType53,cube,411,434,292,451,3,100,False,white
BoxType53_#185,BoxType53,cube,157,500,286,193,1,100,False,black
BoxType53_#186,BoxType53,cube,261,271,128,122,2,100,True,blue
BoxType53_#187,BoxType53,cube,489,346,195,349,2,100,False,red
BoxType53_#188,BoxType53,cube,320,331,497,199,2,100,True,blue
BoxType53_#189,BoxType53,cube,171,345,136,392,3,100,False,blue
BoxType53_#190,BoxType53,cube,439,485,242,403,3,100,True,red
BoxType53_#191,BoxType53,cube,190,115,281,127,2,100,True,blue
BoxType53_#192,BoxType53,cube,494,457,372,122,2,100,False,green
BoxType53_#193,BoxType53,cube,450,423,157,392,2,100,True,green
BoxType53_#194,BoxType53,cube,447,117,233,341,2,100,False,white
BoxType53_#195,BoxType53,cube,233,330,246,424,1,100,True,red
BoxType53_#196,BoxType53,cube,440,377,337,252,3,100,True,black
BoxType53_#197,BoxType53,cube,257,182,466,324,2,100,True,black
BoxType53_#198,BoxType53,cube,484,259,350,464,3,100,False,white
BoxType53_#199,BoxType53,cube,476,238,329,337,2,100,True,red
BoxType53_#200,BoxType53,cube,306,116,161,241,3,100,True,blue
BoxType53_#201,BoxType53,cube,439,151,475,369,2,100,True,blue
BoxType53_#202,BoxType53,cube,326,398,420,479,1,100,True,green
BoxType53_#203,BoxType53,cube,286,473,186,438,2,100,False,green
BoxType53_#204,BoxType53,cube,258,243,158,352,2,100,True,green
BoxType53_#205,BoxType53,cube,189,212,220,316,1,100,False,green
BoxType53_#206,BoxType53,cube,145,463,422,221,3,100,True,red
BoxType53_#207,BoxType53,cube,429,434,306,305,2,100,True,green
BoxType53_#208,BoxType53,cube,229,133,306,258,3,100,False,red
BoxType53_#209,BoxType53,cube,309,370,497,470,1,100,False,red
BoxType53_#210,BoxType53,cube,336,399,375,239,1,100,True,green
BoxType53_#211,BoxType53,cube,187,219,382,184,2,100,False,black
BoxType53_#212,BoxType53,cube,319,138,207,403,3,100,True,green
BoxType53_#213,BoxType53,cube,444,354,399,393,2,100,False,green
BoxType53_#214,BoxType53,cube,276,197,361,284,3,100,False,black
BoxType53_#215,BoxType53,cube,206,157,494,448,1,100,False,green
BoxType53_#216,BoxType53,cube,224,478,476,176,1,100,False,white
BoxType53_#217,BoxType53,cube,412,284,133,425,1,100,True,red
BoxType53_#218,BoxType53,cube,476,428,113,476,2,100,False,blue
BoxType53_#219,BoxType53,cube,203,288,476,352,2,100,True,red
BoxType53_#220,BoxType53,cube,399,303,430,306,1,100,False,black
BoxType53_#221,BoxType53,cube,306,144,176,244,1,100,False,red
BoxType53_#222,BoxType53,cube,286,413,347,257,3,100,False,white
BoxType53_#223,BoxType53,cube,274,331,431,240,2,100,False,black
BoxType53_#224,BoxType53,cube,214,238,215,131,3,100,False,white
BoxType53_#225,BoxType53,cube,290,232,183,258,2,100,True,blue
BoxType53_#226,BoxType53,cube,310,497,269,205,3,100,True,black
BoxType53_#227,BoxType53,cube,404,337,398,453,3,100,True,blue
BoxType53_#228,BoxType53,cube,456,294,188,360,2,100,False,blue
BoxType53_#229,BoxType53,cube,139,163,451,151,3,100,False,green
BoxType53_#230,BoxType53,cube,250,252,184,458,2,100,False,black
BoxType53_#231,BoxType53,cube,481,310,345,388,1,100,False,black
BoxType53_#232,BoxType53,cube,339,498,249,261,2,100,True,black
BoxType53_#233,BoxType53,cube,218,470,135,410,3,100,True,black
BoxType53_#234,BoxType53,cube,378,422,112,309,3,100,False,blue
BoxType53_#235,BoxType53,cube,391,217,316,398,2,100,True,white
BoxType53_#236,BoxType53,cube,272,140,496,408,1,100,True,red
BoxType53_#237,BoxType53,cube,483,259,175,397,2,100,True,white
BoxType53_#238,BoxType53,cube,127,378,294,465,1,100,True,white
